Date,coffee_c,coffee_c_log_return,soy,soy_log_return,sugar,sugar_log_return,usd_brl,usd_brl_log_return,tmax,tmax_change_pct,tmin,tmin_change_pct,rainfall,coffee_c_lag_1,coffee_c_lag_2,coffee_c_lag_5,coffee_c_lag_10,coffee_c_roll_mean_10,coffee_c_log_return_lag_1,coffee_c_log_return_lag_2,coffee_c_log_return_lag_5,coffee_c_log_return_lag_10,coffee_c_log_return_roll_mean_10,soy_lag_1,soy_lag_2,soy_lag_5,soy_lag_10,soy_roll_mean_10,soy_log_return_lag_1,soy_log_return_lag_2,soy_log_return_lag_5,soy_log_return_lag_10,soy_log_return_roll_mean_10,sugar_lag_1,sugar_lag_2,sugar_lag_5,sugar_lag_10,sugar_roll_mean_10,sugar_log_return_lag_1,sugar_log_return_lag_2,sugar_log_return_lag_5,sugar_log_return_lag_10,sugar_log_return_roll_mean_10,usd_brl_lag_1,usd_brl_lag_2,usd_brl_lag_5,usd_brl_lag_10,usd_brl_roll_mean_10,usd_brl_log_return_lag_1,usd_brl_log_return_lag_2,usd_brl_log_return_lag_5,usd_brl_log_return_lag_10,usd_brl_log_return_roll_mean_10,tmax_lag_1,tmax_lag_2,tmax_lag_5,tmax_lag_10,tmax_roll_mean_10,tmax_change_pct_lag_1,tmax_change_pct_lag_2,tmax_change_pct_lag_5,tmax_change_pct_lag_10,tmax_change_pct_roll_mean_10,tmin_lag_1,tmin_lag_2,tmin_lag_5,tmin_lag_10,tmin_roll_mean_10,tmin_change_pct_lag_1,tmin_change_pct_lag_2,tmin_change_pct_lag_5,tmin_change_pct_lag_10,tmin_change_pct_roll_mean_10,rainfall_lag_1,rainfall_lag_2,rainfall_lag_5,rainfall_lag_10,rainfall_roll_mean_10,target_1w
2010-03-03,129.7,-0.0038476384520702,964.75,0.0006428601274857,22.05,-0.0264056514421269,1.74,0.0173917427118691,23.0923,8.687548537406165,16.6749,3.0090562028194157,0.4189,130.2,129.55,130.45,132.25,130.57,0.0050048227663488,0.0038669808434965,0.0007668712032264,-0.0090328051121248,-0.00194699794160108,964.13,963.75,962.38,952.63,958.466,0.0003942154127036,0.001162802900982,0.0018200638406371,-0.0117402249067621,0.0012642419790188744,22.64,22.26,25.11,26.12,24.307,0.016926907487583,-0.0806645337895415,0.0299133055323785,-0.0463807883461191,-0.016938870251537525,1.71,1.74,1.78,1.8,1.7570000000000001,-0.0173917427118691,0.00576370471675,0.0,-0.0110498361865849,-0.003390155167568134,21.2465,19.7084,31.5862,30.9709,26.15317,7.804286497128121,-12.117293474480274,-4.1241588227616255,-3.4627109451464744,-3.8381991854801427,16.1878,15.9827,22.6138,19.3837,19.16749,1.2832625276079757,-10.780455400554889,2.320257001945625,-15.30768289699045,-1.3144314885735144,7.7799,21.9733,1.4214,0.0,16.19982,0.0019175461292721
2010-03-04,127.85,-0.0143663895852022,942.38,-0.0234604101564706,21.67,-0.0173837863445873,1.71,-0.0173917427118691,24.7501,7.179016382084069,19.059,14.297537016713749,0.8927,129.7,130.2,127.7,134.1,129.945,-0.0038476384520702,0.0050048227663488,-0.0213062485442439,0.0138917195492238,-0.00477280885504368,964.75,964.13,947.75,944.88,958.216,0.0006428601274857,0.0003942154127036,-0.0153186286682052,-0.0081686453239475,-0.0002649345042334356,22.05,22.64,24.45,26.47,23.826999999999998,-0.0264056514421269,0.016926907487583,-0.0266359572486125,0.0133107118307793,-0.020008320069074187,1.74,1.71,1.79,1.79,1.749,0.0173917427118691,-0.0173917427118691,0.0056022555486698,-0.0055710450494553,-0.004572224933809514,23.0923,21.2465,24.2544,26.1515,26.013029999999997,8.687548537406165,7.804286497128121,-23.21203563581564,-15.561058929511251,-1.56419165432061,16.6749,16.1878,18.1874,19.8451,19.08888,3.0090562028194157,1.2832625276079757,-19.573888510555506,2.3803505006783965,-0.1227128369699793,0.4189,7.7799,33.372,63.2282,9.96627,0.007253324413142
2010-03-05,128.0,0.001172562182421,942.63,0.0002652505837801,22.19,0.0237129213962346,1.74,0.0173917427118691,25.0748,1.3119138912569994,18.8026,-1.3452961855291434,0.0,127.85,129.7,129.05,134.75,129.27,-0.0143663895852022,-0.0038476384520702,0.0105161631261294,0.0048354195014743,-0.00513909458694901,942.38,964.75,962.63,945.38,957.941,-0.0234604101564706,0.0006428601274857,0.0155783675801126,0.0005290277651344,-0.00029131222236886573,21.67,22.05,24.13,26.8,23.366000000000003,-0.0173837863445873,-0.0264056514421269,-0.0131743362839404,0.0123898712778012,-0.018876015057230848,1.71,1.74,1.73,1.78,1.7449999999999999,-0.0173917427118691,0.0173917427118691,-0.034094211342976,-0.0056022555486698,-0.002272825107755624,24.7501,23.0923,23.229,26.7496,25.845550000000003,7.179016382084069,8.687548537406165,-4.227686522857709,2.287058103741657,-1.6617060755690758,19.059,16.6749,17.6063,20.5287,18.916270000000004,14.297537016713749,3.0090562028194157,-3.1950691137820675,3.4446790391582827,-0.6017103594387219,0.8927,0.4189,9.4897,2.5475,9.71152,-0.0099389197353163
2010-03-08,128.7,0.0054538506824641,949.88,0.0076618199815641,21.57,-0.0283382765434372,1.74,0.0,29.0739,2.96566500805695,16.9568,0.506182059580107,9.8056,128.0,127.85,129.55,129.85,129.155,0.001172562182421,-0.0143663895852022,0.0038669808434965,-0.0370412716803496,-0.0008895823506676404,942.63,942.38,963.75,968.38,956.091,0.0002652505837801,-0.0234604101564706,0.001162802900982,0.0240376091590253,-0.0019288911401149859,22.19,21.67,22.26,24.79,23.044,0.0237129213962346,-0.0173837863445873,-0.0806645337895415,-0.0779615414697119,-0.013913688564603377,1.74,1.71,1.74,1.73,1.746,0.0173917427118691,-0.0173917427118691,0.00576370471675,-0.0284919557943061,0.0005763704716749858,25.0748,24.7501,19.7084,32.5689,25.49605,1.3119138912569994,7.179016382084069,-12.117293474480274,0.926872803674028,-1.4578268551307834,18.8026,19.059,15.9827,21.9472,18.41723,-1.3452961855291434,14.297537016713749,-10.780455400554889,7.266720103223778,-1.2777641638030892,0.0,0.8927,21.9733,0.0,10.69208,-0.0115920927128208
2010-03-09,130.25,0.011971566031395,947.13,-0.0028993014547769,20.32,-0.0596978376907841,1.75,0.005730674708985,30.3386,4.349949611163284,18.4608,8.869598037365535,0.0,128.7,128.0,130.2,130.35,129.14499999999998,0.0054538506824641,0.001172562182421,0.0050048227663488,0.0038432022707537,-7.674597460351033e-05,949.88,942.63,964.13,960.63,954.741,0.0076618199815641,0.0002652505837801,0.0003942154127036,-0.0080352530037393,-0.001415295985218746,21.57,22.19,22.64,24.37,22.639000000000003,-0.0283382765434372,0.0237129213962346,0.016926907487583,-0.0170874784099841,-0.018174724492683376,1.74,1.74,1.71,1.78,1.7429999999999999,0.0,0.0173917427118691,-0.0173917427118691,0.0284919557943061,-0.001699757636857124,29.0739,25.0748,21.2465,32.9449,25.235419999999998,2.96566500805695,1.3119138912569994,7.804286497128121,1.1544755886750746,-1.1382794528819626,16.9568,18.8026,16.1878,22.101,18.05321,0.506182059580107,-1.3452961855291434,1.2832625276079757,0.7007727637238448,-0.46088163643892005,9.8056,0.0,7.7799,21.7673,8.515350000000002,0.0131276016517576
2010-03-10,130.5,0.0019175461292721,959.13,0.012590264197259,19.69,-0.0314947300592467,1.7,-0.0289875368732522,31.364,3.37985272886685,19.9135,7.869106430923911,0.0,130.25,128.7,129.7,130.45,129.15,0.011971566031395,0.0054538506824641,-0.0038476384520702,0.0007668712032264,3.8321518001059616e-05,947.13,949.88,964.75,962.38,954.4159999999999,-0.0028993014547769,0.0076618199815641,0.0006428601274857,0.0018200638406371,-0.00033827594955655597,20.32,21.57,22.05,25.11,22.097,-0.0596978376907841,-0.0283382765434372,-0.0264056514421269,0.0299133055323785,-0.0243155280518459,1.75,1.74,1.74,1.78,1.735,0.005730674708985,0.0,0.0173917427118691,0.0,-0.004598511324182345,30.3386,29.0739,23.0923,31.5862,25.2132,4.349949611163284,2.96566500805695,8.687548537406165,-4.1241588227616255,-0.38787829771911503,18.4608,16.9568,16.6749,22.6138,17.78318,8.869598037365535,0.506182059580107,3.0090562028194157,2.320257001945625,0.09400330645890857,0.0,9.8056,0.4189,1.4214,8.373210000000002,0.0064997361304772
2010-03-11,131.45,0.007253324413142,930.88,-0.0298962482622471,19.27,-0.0215614102247592,1.7,0.0,31.2615,-0.3268078051268941,21.3833,7.380922489768249,0.0,130.5,130.25,127.85,127.7,129.525,0.0019175461292721,0.011971566031395,-0.0143663895852022,-0.0213062485442439,0.0028942788137396496,959.13,947.13,942.38,947.75,952.7289999999999,0.012590264197259,-0.0028993014547769,-0.0234604101564706,-0.0153186286682052,-0.001796037908960746,19.69,20.32,21.67,24.45,21.579,-0.0314947300592467,-0.0596978376907841,-0.0173837863445873,-0.0266359572486125,-0.023808073349460567,1.7,1.75,1.71,1.79,1.7259999999999998,-0.0289875368732522,0.005730674708985,-0.0173917427118691,0.0056022555486698,-0.0051587368790493235,31.364,30.3386,24.7501,24.2544,25.913909999999998,3.37985272886685,4.349949611163284,7.179016382084069,-23.21203563581564,1.9006444853497595,19.9135,18.4608,19.059,18.1874,18.10277,7.869106430923911,8.869598037365535,14.297537016713749,-19.573888510555506,2.789484406491284,0.0,0.0,0.8927,33.372,5.036010000000001,0.0147534357499532
2010-03-12,130.15,-0.0099389197353163,924.63,-0.0067367178157518,19.67,0.0205451499746929,1.68,-0.0118344576470028,32.5347,4.072741231226895,23.0923,7.992218226372927,0.0,131.45,130.5,128.0,129.05,129.635,0.007253324413142,0.0019175461292721,0.001172562182421,0.0105161631261294,0.0008487705275950795,930.88,959.13,942.63,962.63,948.9290000000001,-0.0298962482622471,0.012590264197259,0.0002652505837801,0.0155783675801126,-0.004027546448547186,19.27,19.69,22.19,24.13,21.133000000000003,-0.0215614102247592,-0.0314947300592467,0.0237129213962346,-0.0131743362839404,-0.020436124723597238,1.7,1.7,1.74,1.73,1.721,0.0,-0.0289875368732522,0.0173917427118691,-0.034094211342976,-0.002932761509452004,31.2615,31.364,25.0748,23.229,26.844479999999997,-0.3268078051268941,3.37985272886685,1.3119138912569994,-4.227686522857709,2.73068726075822,21.3833,19.9135,18.8026,17.6063,18.65137,7.380922489768249,7.869106430923911,-1.3452961855291434,-3.1950691137820675,3.908213140506784,0.0,0.0,0.0,9.4897,4.087040000000001,-0.0216368281291421
2010-03-15,128.65,-0.0115920927128208,931.38,0.0072736997753217,19.39,-0.0143371631464073,1.73,0.02932761509452,27.2452,-12.51272401491238,19.7768,2.661960132890373,15.9856,130.15,131.45,128.7,129.55,129.545,-0.0099389197353163,0.007253324413142,0.0054538506824641,0.0038669808434965,-0.0006971368280366505,924.63,930.88,949.88,963.75,945.692,-0.0067367178157518,-0.0298962482622471,0.0076618199815641,0.001162802900982,-0.003416456761113216,19.67,19.27,21.57,22.26,20.846,0.0205451499746929,-0.0215614102247592,-0.0283382765434372,-0.0806645337895415,-0.013803387659283817,1.68,1.7,1.74,1.74,1.72,-0.0118344576470028,0.0,0.0,0.00576370471675,-0.0005763704716750036,32.5347,31.2615,29.0739,19.7084,27.59816,4.072741231226895,-0.3268078051268941,2.96566500805695,-12.117293474480274,2.691144206715009,23.0923,21.3833,16.9568,15.9827,19.03078,7.992218226372927,7.380922489768249,0.506182059580107,-10.780455400554889,5.25245469385131,0.0,0.0,9.8056,21.9733,3.4882700000000013,0.0205096440909544
2010-03-16,130.35,0.0131276016517576,944.63,0.0141259591661979,18.24,-0.0611404846083751,1.68,-0.02932761509452,27.6212,1.380059606829831,20.2724,2.505966587112174,0.2197,128.65,130.15,130.25,130.2,129.56,-0.0115920927128208,-0.0099389197353163,0.011971566031395,0.0050048227663488,0.00011514106050422944,931.38,924.63,947.13,964.13,943.7419999999998,0.0072736997753217,-0.0067367178157518,-0.0028993014547769,0.0003942154127036,-0.002043282385763786,19.39,19.67,20.32,22.64,20.406,-0.0143371631464073,0.0205451499746929,-0.0596978376907841,0.016926907487583,-0.021610126868879625,1.73,1.68,1.75,1.71,1.7169999999999999,0.02932761509452,-0.0118344576470028,0.005730674708985,-0.0173917427118691,-0.0017699577099400936,27.2452,32.5347,30.3386,21.2465,28.235629999999997,-12.51272401491238,4.072741231226895,4.349949611163284,7.804286497128121,2.04872151768518,19.7768,23.0923,18.4608,16.1878,19.43924,2.661960132890373,7.992218226372927,8.869598037365535,1.2832625276079757,5.374725099801729,15.9856,0.0,0.0,7.7799,2.7322500000000014,0.013072081567353
2010-03-17,131.2,0.0064997361304772,958.88,0.0149726202772706,18.33,0.0049220772054279,1.69,0.0059347355198146,25.4337,-7.9196414348399085,18.3412,-9.526252441743456,0.0,130.35,128.65,130.5,129.7,129.70999999999998,0.0131276016517576,-0.0115920927128208,0.0019175461292721,-0.0038476384520702,0.0011498785187589694,944.63,931.38,959.13,964.75,943.155,0.0141259591661979,0.0072736997753217,0.012590264197259,0.0006428601274857,-0.0006103063707852959,18.24,19.39,19.69,22.05,20.034,-0.0611404846083751,-0.0143371631464073,-0.0314947300592467,-0.0264056514421269,-0.018477354004124147,1.68,1.73,1.7,1.74,1.7119999999999997,-0.02932761509452,0.02932761509452,-0.0289875368732522,0.0173917427118691,-0.002915658429145543,27.6212,27.2452,31.364,23.0923,28.469770000000004,1.380059606829831,-12.51272401491238,3.37985272886685,8.687548537406165,0.3880025204605729,20.2724,19.7768,19.9135,16.6749,19.60587,2.505966587112174,2.661960132890373,7.869106430923911,3.0090562028194157,4.121194235345443,0.2197,15.9856,0.0,0.4189,2.6903600000000014,-0.003345106259915
2010-03-18,133.15,0.0147534357499532,959.38,0.0005213057784896,19.03,0.0374776194564447,1.74,0.0291565842914555,27.775,9.205502935082176,17.7259,-3.3547423287462186,0.0,131.2,130.35,131.45,127.85,130.23999999999998,0.0064997361304772,0.0131276016517576,0.007253324413142,-0.0143663895852022,0.004061861052274509,958.88,944.63,930.88,942.38,944.8549999999999,0.0149726202772706,0.0141259591661979,-0.0298962482622471,-0.0234604101564706,0.001787865222710724,18.33,18.24,19.27,21.67,19.770000000000003,0.0049220772054279,-0.0611404846083751,-0.0215614102247592,-0.0173837863445873,-0.012991213424020945,1.69,1.68,1.7,1.71,1.7149999999999999,0.0059347355198146,-0.02932761509452,0.0,-0.0173917427118691,0.0017391742711869167,25.4337,27.6212,31.2615,24.7501,28.77226,-7.9196414348399085,1.380059606829831,-0.3268078051268941,7.179016382084069,0.5906511757603836,18.3412,20.2724,21.3833,19.059,19.472559999999998,-9.526252441743456,2.505966587112174,7.380922489768249,14.297537016713749,2.355966300799446,0.0,0.2197,0.0,0.8927,2.6010900000000015,0.0199048222989333
2010-03-19,130.3,-0.0216368281291421,961.25,0.0019472783314888,18.64,-0.0207068720506131,1.72,-0.0115608224010759,31.0051,11.629522952295224,19.2982,8.870071477329788,0.0,133.15,131.2,130.15,128.0,130.46999999999997,0.0147534357499532,0.0064997361304772,-0.0099389197353163,0.001172562182421,0.0017809220211181995,959.38,958.88,924.63,942.63,946.717,0.0005213057784896,0.0149726202772706,-0.0067367178157518,0.0002652505837801,0.0019560679974815944,19.03,18.33,19.67,22.19,19.415,0.0374776194564447,0.0049220772054279,0.0205451499746929,0.0237129213962346,-0.017433192768705717,1.74,1.69,1.68,1.74,1.7129999999999999,0.0291565842914555,0.0059347355198146,-0.0118344576470028,0.0173917427118691,-0.0011560822401075835,27.775,25.4337,32.5347,25.0748,29.365289999999998,9.205502935082176,-7.9196414348399085,4.072741231226895,1.3119138912569994,1.622412081864206,17.7259,18.3412,23.0923,18.8026,19.52212,-3.3547423287462186,-9.526252441743456,7.992218226372927,-1.3452961855291434,3.377503067085339,0.0,0.0,0.0,0.0,2.6010900000000015,-0.0084295899557682
2010-03-22,133.0,0.0205096440909544,968.88,0.0079062443929407,17.84,-0.0438666821055817,1.73,0.0057971176843258,30.6291,6.856756106155171,19.7426,1.9414868897999815,6.901,130.3,133.15,128.65,128.7,130.9,-0.0216368281291421,0.0147534357499532,-0.0115920927128208,0.0054538506824641,0.00328650136196723,961.25,959.38,931.38,949.88,948.617,0.0019472783314888,0.0005213057784896,0.0072736997753217,0.0076618199815641,0.001980510438619254,18.64,19.03,19.39,21.57,19.041999999999998,-0.0207068720506131,0.0374776194564447,-0.0143371631464073,-0.0283382765434372,-0.018986033324920167,1.72,1.74,1.73,1.74,1.7120000000000002,-0.0115608224010759,0.0291565842914555,0.02932761509452,0.0,-0.0005763704716750034,31.0051,27.775,27.2452,29.0739,29.520810000000004,11.629522952295224,9.205502935082176,-12.51272401491238,2.96566500805695,2.011521191674028,19.2982,17.7259,19.7768,16.9568,19.8007,8.870071477329788,-3.3547423287462186,2.661960132890373,0.506182059580107,3.521033550107327,0.0,0.0,15.9856,9.8056,2.3106300000000015,0.0167887154970687
2010-03-23,134.75,0.013072081567353,966.38,-0.0025836336106346,16.57,-0.0738492957133916,1.73,0.0,30.9368,1.0046002004629573,20.4775,3.722407383019455,0.618,133.0,130.3,130.35,130.25,131.35,0.0205096440909544,-0.0216368281291421,0.0131276016517576,0.011971566031395,0.0033965529155630296,968.88,961.25,944.63,947.13,950.542,0.0079062443929407,0.0019472783314888,0.0141259591661979,-0.0028993014547769,0.002012077223033484,17.84,18.64,18.24,20.32,18.667,-0.0438666821055817,-0.0207068720506131,-0.0611404846083751,-0.0596978376907841,-0.020401179127180917,1.73,1.72,1.68,1.75,1.7099999999999997,0.0057971176843258,-0.0115608224010759,-0.02932761509452,0.005730674708985,-0.0011494379425735033,30.6291,31.0051,27.6212,30.3386,29.580629999999996,6.856756106155171,11.629522952295224,1.380059606829831,4.349949611163284,1.6769862506039952,19.7426,19.2982,20.2724,18.4608,20.00237,1.9414868897999815,8.870071477329788,2.505966587112174,8.869598037365535,3.0063144846727186,6.901,0.0,0.2197,0.0,2.372430000000001,0.0057741048190873
2010-03-24,134.3,-0.003345106259915,959.38,-0.007269889113795,17.67,0.0642744548931335,1.71,-0.0116280379951191,32.9107,6.380427193504157,20.6142,0.667561958246865,2.8153,134.75,133.0,131.2,130.5,131.73000000000002,0.013072081567353,0.0205096440909544,0.0064997361304772,0.0019175461292721,0.0028702876766443196,966.38,968.88,958.88,959.13,950.567,-0.0025836336106346,0.0079062443929407,0.0149726202772706,0.012590264197259,2.606189192808448e-05,16.57,17.84,18.33,19.69,18.465,-0.0738492957133916,-0.0438666821055817,0.0049220772054279,-0.0314947300592467,-0.010824260631942894,1.73,1.73,1.69,1.7,1.7109999999999999,0.0,0.0057971176843258,0.0059347355198146,-0.0289875368732522,0.0005865119452398067,30.9368,30.6291,25.4337,31.364,29.735300000000002,1.0046002004629573,6.856756106155171,-7.9196414348399085,3.37985272886685,1.9770436970677259,20.4775,19.7426,18.3412,19.9135,20.07244,3.722407383019455,1.9414868897999815,-9.526252441743456,7.869106430923911,2.286160037405014,0.618,6.901,0.0,0.0,2.6539600000000014,-0.0203569370687439
2010-03-25,137.0,0.0199048222989333,942.13,-0.0181439731874277,17.05,-0.0357180826020795,1.76,0.0288204385354919,31.0393,-5.686296554008264,19.9477,-3.2332081768877696,7.0658,134.3,134.75,133.15,131.45,132.28500000000003,-0.003345106259915,0.013072081567353,0.0147534357499532,0.007253324413142,0.00413543746522345,959.38,966.38,959.38,930.88,951.692,-0.007269889113795,-0.0025836336106346,0.0005213057784896,-0.0298962482622471,0.0012012893994100243,17.67,16.57,19.03,19.27,18.243000000000002,0.0642744548931335,-0.0738492957133916,0.0374776194564447,-0.0215614102247592,-0.012239927869674927,1.71,1.73,1.74,1.7,1.7169999999999999,-0.0116280379951191,0.0,0.0291565842914555,0.0,0.003468555798788997,32.9107,30.9368,27.775,31.2615,29.71308,6.380427193504157,1.0046002004629573,9.205502935082176,-0.3268078051268941,1.441094822179589,20.6142,20.4775,17.7259,21.3833,19.92888,0.667561958246865,3.722407383019455,-3.3547423287462186,7.380922489768249,1.2247469707394119,2.8153,0.618,0.0,0.0,3.3605400000000016,0.0091391606684796
2010-03-26,135.85,-0.0084295899557682,954.63,0.0131805615526605,17.0,-0.0029368596733094,1.73,-0.0171924005403728,29.4157,-5.230788065452508,20.5287,2.912616492126907,12.7514,137.0,134.3,130.3,130.15,132.855,0.0199048222989333,-0.003345106259915,-0.0216368281291421,-0.0099389197353163,0.00428637044317826,942.13,959.38,961.25,924.63,954.692,-0.0181439731874277,-0.007269889113795,0.0019472783314888,-0.0067367178157518,0.003193017336251254,17.05,17.67,18.64,19.67,17.976000000000003,-0.0357180826020795,0.0642744548931335,-0.0207068720506131,0.0205451499746929,-0.014588128834475156,1.76,1.71,1.72,1.68,1.722,0.0288204385354919,-0.0116280379951191,-0.0115608224010759,-0.0118344576470028,0.0029327615094519965,31.0393,32.9107,31.0051,32.5347,29.40118,-5.686296554008264,6.380427193504157,11.629522952295224,4.072741231226895,0.5107418925116487,19.9477,20.6142,19.2982,23.0923,19.67252,-3.2332081768877696,0.667561958246865,8.870071477329788,7.992218226372927,0.71678679731481,7.0658,2.8153,0.0,0.0,4.635680000000002,0.0162429126029373
2010-03-29,138.15,0.0167887154970687,969.13,0.015074930965393,17.51,0.0295588022415445,1.74,0.00576370471675,29.6208,-0.0576963954936005,19.4691,-4.844968817813921,4.0307,135.85,137.0,133.0,128.65,133.805,-0.0084295899557682,0.0199048222989333,0.0205096440909544,-0.0115920927128208,0.00712445126416721,954.63,942.13,968.88,931.38,958.467,0.0131805615526605,-0.0181439731874277,0.0079062443929407,0.0072736997753217,0.003973140455258385,17.0,17.05,17.84,19.39,17.788,-0.0029368596733094,-0.0357180826020795,-0.0438666821055817,-0.0143371631464073,-0.010198532295679977,1.73,1.76,1.73,1.73,1.723,-0.0171924005403728,0.0288204385354919,0.0057971176843258,0.02932761509452,0.0005763704716749969,29.4157,31.0393,30.6291,27.2452,29.638740000000002,-5.230788065452508,-5.686296554008264,6.856756106155171,-12.51272401491238,1.7562446544535266,20.5287,19.9477,19.7426,19.7768,19.641750000000002,2.912616492126907,-3.2332081768877696,1.9414868897999815,2.661960132890373,-0.03390609775561941,12.7514,7.0658,6.901,15.9856,3.440190000000001,-0.0032275444908664
2010-03-30,138.95,0.0057741048190873,974.13,0.005146003143059,17.88,0.0209106234476075,1.71,-0.0173917427118691,28.0314,-5.365824015556631,19.3324,-0.7021382601147486,38.5632,138.15,135.85,134.75,130.35,134.665,0.0167887154970687,-0.0084295899557682,0.013072081567353,0.0131276016517576,0.006389101580900181,969.13,954.63,966.38,944.63,961.417,0.015074930965393,0.0131805615526605,-0.0025836336106346,0.0141259591661979,0.003075144852944494,17.51,17.0,16.57,18.24,17.752000000000002,0.0295588022415445,-0.0029368596733094,-0.0738492957133916,-0.0611404846083751,-0.001993421490081716,1.74,1.73,1.73,1.68,1.7259999999999998,0.00576370471675,-0.0171924005403728,0.0,-0.02932761509452,0.0017699577099400871,29.6208,29.4157,30.9368,27.6212,29.679760000000005,-0.0576963954936005,-5.230788065452508,1.0046002004629573,1.380059606829831,1.0816562922148805,19.4691,20.5287,20.4775,20.2724,19.54775,-4.844968817813921,2.912616492126907,3.722407383019455,2.505966587112174,-0.35471658247831167,4.0307,12.7514,0.618,0.2197,7.274540000000002,-0.011924260529736
2010-03-31,136.15,-0.0203569370687439,940.38,-0.0352607160680182,16.59,-0.074882665543015,1.74,0.0173917427118691,26.9547,-3.841049680001718,19.452,0.6186505555440647,0.1305,138.95,138.15,134.3,131.2,135.16,0.0057741048190873,0.0167887154970687,-0.003345106259915,0.0064997361304772,0.0037034342609780697,974.13,969.13,959.38,958.88,959.567,0.005146003143059,0.015074930965393,-0.007269889113795,0.0149726202772706,-0.0019481887815843858,17.88,17.51,17.67,18.33,17.578,0.0209106234476075,0.0295588022415445,0.0642744548931335,0.0049220772054279,-0.009973895764926004,1.71,1.74,1.71,1.69,1.7309999999999999,-0.0173917427118691,0.00576370471675,-0.0116280379951191,0.0059347355198146,0.002915658429145537,28.0314,29.6208,32.9107,25.4337,29.831859999999995,-5.365824015556631,-0.0576963954936005,6.380427193504157,-7.9196414348399085,1.4895154676986997,19.3324,19.4691,20.6142,18.3412,19.658830000000002,-0.7021382601147486,-4.844968817813921,0.667561958246865,-9.526252441743456,0.6597737172504404,38.5632,4.0307,2.8153,0.0,7.287590000000002,-0.0209374039542646
2010-04-01,137.4,0.0091391606684796,941.63,0.001328367207197,16.7,0.0066086152203563,1.72,-0.0115608224010759,26.3053,-2.4092273332665504,18.7855,-3.426382891219426,0.0412,136.15,138.95,137.0,133.15,135.585,-0.0203569370687439,0.0057741048190873,0.0199048222989333,0.0147534357499532,0.0031420067528307094,940.38,974.13,942.13,959.38,957.792,-0.0352607160680182,0.005146003143059,-0.0181439731874277,0.0005213057784896,-0.0018674826387136457,16.59,17.88,17.05,19.03,17.345,-0.074882665543015,0.0209106234476075,-0.0357180826020795,0.0374776194564447,-0.013060796188534849,1.74,1.71,1.76,1.74,1.7289999999999999,0.0173917427118691,-0.0173917427118691,0.0288204385354919,0.0291565842914555,-0.0011560822401076032,26.9547,28.0314,31.0393,27.775,29.684890000000003,-3.841049680001718,-5.365824015556631,-5.686296554008264,9.205502935082176,0.32804244086382695,19.452,19.3324,19.9477,17.7259,19.764789999999998,0.6186505555440647,-0.7021382601147486,-3.2332081768877696,-3.3547423287462186,0.6526096610031196,0.1305,38.5632,7.0658,0.0,7.29171,-0.0149591420781565
2010-04-05,139.65,0.0162429126029373,934.38,-0.0077292083659266,16.4,-0.0181273845925566,1.68,-0.0235304974101941,21.9985,-20.010108502778024,16.9227,-13.835539714867627,19.1031,137.4,136.15,135.85,130.3,136.52,0.0091391606684796,-0.0203569370687439,-0.0084295899557682,-0.0216368281291421,0.0069299808260386495,941.63,940.38,954.63,961.25,955.1050000000001,0.001328367207197,-0.0352607160680182,0.0131805615526605,0.0019472783314888,-0.0028351313084551857,16.7,16.59,17.0,18.64,17.121000000000002,0.0066086152203563,-0.074882665543015,-0.0029368596733094,-0.0207068720506131,-0.012802847442729196,1.72,1.74,1.73,1.72,1.725,-0.0115608224010759,0.0173917427118691,-0.0171924005403728,-0.0115608224010759,-0.002353049741019423,26.3053,26.9547,29.4157,31.0051,28.78423,-2.4092273332665504,-3.841049680001718,-5.230788065452508,11.629522952295224,-2.835920704643498,18.7855,19.452,20.5287,19.2982,19.52724,-3.426382891219426,0.6186505555440647,2.912616492126907,8.870071477329788,-1.6179514582166221,0.0412,0.1305,12.7514,0.0,9.202020000000001,0.0063849982178076
2010-04-06,139.2,-0.0032275444908664,944.63,0.0109101086973026,15.89,-0.0315913542815282,1.72,0.0235304974101941,17.9481,-18.41216446575903,12.8466,-24.086581928415672,11.0965,139.65,137.4,138.15,133.0,137.14000000000001,0.0162429126029373,0.0091391606684796,0.0167887154970687,0.0205096440909544,0.004556261967856569,934.38,941.63,969.13,968.88,952.68,-0.0077292083659266,0.001328367207197,0.015074930965393,0.0079062443929407,-0.0025347448780189954,16.4,16.7,17.51,17.84,16.926000000000002,-0.0181273845925566,0.0066086152203563,0.0295588022415445,-0.0438666821055817,-0.011575314660323846,1.68,1.72,1.74,1.73,1.7239999999999998,-0.0235304974101941,-0.0115608224010759,0.00576370471675,0.0057971176843258,-0.0005797117684325934,21.9985,26.3053,29.6208,30.6291,27.516129999999997,-20.010108502778024,-2.4092273332665504,-0.0576963954936005,6.856756106155171,-5.362812761834919,16.9227,18.7855,19.4691,19.7426,18.83764,-13.835539714867627,-3.426382891219426,-4.844968817813921,1.9414868897999815,-4.220758340038187,19.1031,0.0412,4.0307,6.901,9.621570000000002,-0.0101600121383835
