Date,coffee_c,coffee_c_log_return,soybeans,soybeans_log_return,sugar,sugar_log_return,usd_brl,usd_brl_log_return,coffee_c_log_return_lag_1,coffee_c_log_return_lag_2,coffee_c_log_return_lag_3,coffee_c_log_return_lag_5,coffee_c_log_return_lag_10,coffee_c_log_return_lag_20,coffee_c_log_return_roll_mean_5,coffee_c_log_return_roll_std_5,coffee_c_log_return_roll_mean_10,coffee_c_log_return_roll_std_10,coffee_c_log_return_roll_mean_20,coffee_c_log_return_roll_std_20,soybeans_log_return_lag_0,soybeans_log_return_lag_1,soybeans_log_return_lag_2,soybeans_log_return_lag_3,soybeans_log_return_lag_5,sugar_log_return_lag_0,sugar_log_return_lag_1,sugar_log_return_lag_2,sugar_log_return_lag_3,sugar_log_return_lag_5,usd_brl_log_return_lag_0,usd_brl_log_return_lag_1,usd_brl_log_return_lag_2,usd_brl_log_return_lag_3,usd_brl_log_return_lag_5
2007-09-10,117.05,0.0285981361058604,903.5,0.0139316825614743,9.29,-0.012834400771541,1.92,0.0,0.0017597892794922,0.0097345901462428,-0.0185027304941804,0.0080214333845747,,,0.00766310541173332,0.01763659584144508,0.0020717184633005903,0.014569751622485158,,,0.0139316825614743,0.014697833835692,-0.0124506418787877,-0.0039292781398891,-0.002876044547893,-0.012834400771541,0.0042598573469576,-0.0010666667678025,-0.007434978487518,-0.0063091691932646,0.0,-0.0051948168771039,-0.0051948168771039,0.0104167608582557,-0.0052219439811517
2007-09-11,116.55,-0.0042808284551538,905.0,0.0016588336676424,9.3,0.0010758473334631,1.89,-0.0157483569681391,0.0285981361058604,0.0017597892794922,0.0097345901462428,0.0167257420212516,-0.0136116261818388,,0.0034617913164522404,0.017438958001857983,0.0030047982359690906,0.013728235848221283,,,0.0016588336676424,0.0139316825614743,0.014697833835692,-0.0124506418787877,0.0278347989934433,0.0010758473334631,-0.012834400771541,0.0042598573469576,-0.0010666667678025,-0.0031695747612792,-0.0157483569681391,0.0,-0.0051948168771039,-0.0051948168771039,0.0
2007-09-12,117.1,0.0047079051219052,925.0,0.0218587938124992,9.29,-0.0010758473334631,1.87,-0.0106383982050556,-0.0042808284551538,0.0285981361058604,0.0017597892794922,-0.0185027304941804,0.0048511671764774,,0.00810391843966936,0.012528316775091032,0.0029904720305118705,0.013726169563357241,,,0.0218587938124992,0.0016588336676424,0.0139316825614743,0.014697833835692,-0.0039292781398891,-0.0010758473334631,0.0010758473334631,-0.012834400771541,0.0042598573469576,-0.007434978487518,-0.0106383982050556,-0.0157483569681391,0.0,-0.0051948168771039,0.0104167608582557
2007-09-13,116.2,-0.00771542618586,928.0,0.0032379952737757,9.27,-0.0021551732479836,1.86,-0.0053619431413853,0.0047079051219052,-0.0042808284551538,0.0285981361058604,0.0097345901462428,-0.0088378834202993,,0.0046139151732488,0.014269958348192753,0.0031027177539558006,0.0136228967830821,,,0.0032379952737757,0.0218587938124992,0.0016588336676424,0.0139316825614743,-0.0124506418787877,-0.0021551732479836,-0.0010758473334631,0.0010758473334631,-0.012834400771541,-0.0010666667678025,-0.0053619431413853,-0.0106383982050556,-0.0157483569681391,0.0,-0.0051948168771039
2007-09-14,118.05,0.0157954191137106,941.0,0.0139114067991785,9.35,0.0085929637228319,1.85,-0.0053908486348764,-0.00771542618586,0.0047079051219052,-0.0042808284551538,0.0017597892794922,-0.0080214333845747,,0.00742104114009248,0.014933243618024976,0.005484403003784331,0.013543688705753202,,,0.0139114067991785,0.0032379952737757,0.0218587938124992,0.0016588336676424,0.014697833835692,0.0085929637228319,-0.0021551732479836,-0.0010758473334631,0.0010758473334631,0.0042598573469576,-0.0053908486348764,-0.0053619431413853,-0.0106383982050556,-0.0157483569681391,-0.0051948168771039
2007-09-17,125.0,0.0572054737707796,968.5,0.0288053432616717,9.34,-0.0010700910598444,1.87,0.0107527917762618,0.0157954191137106,-0.00771542618586,0.0047079051219052,0.0285981361058604,0.0080214333845747,,0.01314250867307632,0.02626000517582044,0.010402807042404821,0.021285386716622216,,,0.0288053432616717,0.0139114067991785,0.0032379952737757,0.0218587938124992,0.0139316825614743,-0.0010700910598444,0.0085929637228319,-0.0021551732479836,-0.0010758473334631,-0.012834400771541,0.0107527917762618,-0.0053908486348764,-0.0053619431413853,-0.0106383982050556,0.0
2007-09-18,126.7,0.0135083500247921,969.5,0.0010319918356556,9.35,0.0010700910598444,1.86,-0.0053619431413853,0.0572054737707796,0.0157954191137106,-0.00771542618586,-0.0042808284551538,0.0167257420212516,,0.0167003443690655,0.024452104594231014,0.01008106784275887,0.0212033511985154,,,0.0010319918356556,0.0288053432616717,0.0139114067991785,0.0032379952737757,0.0016588336676424,0.0010700910598444,-0.0010700910598444,0.0085929637228319,-0.0021551732479836,0.0010758473334631,-0.0053619431413853,0.0107527917762618,-0.0053908486348764,-0.0053619431413853,-0.0157483569681391
2007-09-19,131.35,0.0360434288044553,971.0,0.0015459936086186,9.69,0.035718082602079,1.83,-0.0162605208717804,0.0135083500247921,0.0572054737707796,0.0157954191137106,0.0047079051219052,-0.0185027304941804,,0.02296744910557552,0.02462506336963781,0.015535683772622442,0.020015885991836176,,,0.0015459936086186,0.0010319918356556,0.0288053432616717,0.0139114067991785,0.0218587938124992,0.035718082602079,0.0010700910598444,-0.0010700910598444,0.0085929637228319,-0.0010758473334631,-0.0162605208717804,-0.0053619431413853,0.0107527917762618,-0.0053908486348764,-0.0106383982050556
2007-09-20,133.15,0.0136107961283924,988.5,0.0178621743193465,9.84,0.0153612851614872,1.82,-0.0054794657646255,0.0360434288044553,0.0135083500247921,0.0572054737707796,-0.00771542618586,0.0097345901462428,,0.027232693568426003,0.019240072446465563,0.015923304370837398,0.019928403058735968,,,0.0178621743193465,0.0015459936086186,0.0010319918356556,0.0288053432616717,0.0032379952737757,0.0153612851614872,0.035718082602079,0.0010700910598444,-0.0010700910598444,-0.0021551732479836,-0.0054794657646255,-0.0162605208717804,-0.0053619431413853,0.0107527917762618,-0.0053619431413853
2007-09-21,129.9,-0.0247113885833876,979.0,-0.0096570000801614,9.79,-0.0050942545217429,1.82,0.0,0.0136107961283924,0.0360434288044553,0.0135083500247921,0.0157954191137106,0.0017597892794922,,0.01913133202900636,0.030495645921429955,0.013276186584549422,0.023463380504379096,,,-0.0096570000801614,0.0178621743193465,0.0015459936086186,0.0010319918356556,0.0139114067991785,-0.0050942545217429,0.0153612851614872,0.035718082602079,0.0010700910598444,0.0085929637228319,0.0,-0.0054794657646255,-0.0162605208717804,-0.0053619431413853,-0.0053908486348764
2007-09-24,132.4,0.0190627198263539,978.75,-0.0002553952254977,9.88,0.0091510552173574,1.83,0.0054794657646255,-0.0247113885833876,0.0136107961283924,0.0360434288044553,0.0572054737707796,0.0285981361058604,,0.011502781240121222,0.022244820651275338,0.012322644956598771,0.02295987184367556,0.007197181709949681,0.01943993159321033,-0.0002553952254977,-0.0096570000801614,0.0178621743193465,0.0015459936086186,0.0288053432616717,0.0091510552173574,-0.0050942545217429,0.0153612851614872,0.035718082602079,-0.0010700910598444,0.0054794657646255,0.0,-0.0054794657646255,-0.0162605208717804,0.0107527917762618
2007-09-25,133.1,0.0052730818981583,973.0,-0.0058921651190075,9.83,-0.0050735776007013,1.83,0.0,0.0190627198263539,-0.0247113885833876,0.0136107961283924,0.0135083500247921,-0.0042808284551538,-0.0136116261818388,0.00985572761479446,0.02236376032081434,0.01327803599192998,0.022383760793581016,0.008141417113949537,0.01882491620288931,-0.0058921651190075,-0.0002553952254977,-0.0096570000801614,0.0178621743193465,0.0010319918356556,-0.0050735776007013,0.0091510552173574,-0.0050942545217429,0.0153612851614872,0.0010700910598444,0.0,0.0054794657646255,0.0,-0.0054794657646255,-0.0053619431413853
2007-09-26,128.6,-0.0343939135975475,990.75,0.0180781498845394,9.72,-0.0112533156867273,1.81,-0.0109891215755951,0.0052730818981583,0.0190627198263539,-0.0247113885833876,0.0360434288044553,0.0047079051219052,0.0048511671764774,-0.0042317408656061,0.023877302588640282,0.00936785411998471,0.026988818954839077,0.006179163075248291,0.021094513787522657,0.0180781498845394,-0.0058921651190075,-0.0002553952254977,-0.0096570000801614,0.0015459936086186,-0.0112533156867273,-0.0050735776007013,0.0091510552173574,-0.0050942545217429,0.035718082602079,-0.0109891215755951,0.0,0.0054794657646255,0.0,-0.0162605208717804
2007-09-27,128.8,0.0015540018667348,1009.0,0.018252788283064,9.82,0.0102355038940267,1.8,-0.0055401803756153,-0.0343939135975475,0.0052730818981583,0.0190627198263539,0.0136107961283924,-0.00771542618586,-0.0088378834202993,-0.00664309971793762,0.022172887445295626,0.01029479692524419,0.02649149282438308,0.006698757339599995,0.02083149512469298,0.018252788283064,0.0180781498845394,-0.0058921651190075,-0.0002553952254977,0.0178621743193465,0.0102355038940267,-0.0112533156867273,-0.0050735776007013,0.0091510552173574,0.0153612851614872,-0.0055401803756153,-0.0109891215755951,0.0,0.0054794657646255,-0.0054794657646255
2007-09-28,128.65,-0.0011652749425001,991.25,-0.0177482474045511,9.56,-0.0268333953030643,1.8,0.0,0.0015540018667348,-0.0343939135975475,0.0052730818981583,-0.0247113885833876,0.0157954191137106,-0.0080214333845747,-0.0019338769897601197,0.019743399902715144,0.00859872751962312,0.026642703018203772,0.007041565261703725,0.02063196451704661,-0.0177482474045511,0.018252788283064,0.0180781498845394,-0.0058921651190075,-0.0096570000801614,-0.0268333953030643,0.0102355038940267,-0.0112533156867273,-0.0050735776007013,-0.0050942545217429,0.0,-0.0055401803756153,-0.0109891215755951,0.0,0.0
2007-10-01,134.85,0.0470675108579854,991.5,0.0002521750107931,9.93,0.037972750993771,1.79,-0.0055710450494553,-0.0011652749425001,0.0015540018667348,-0.0343939135975475,0.0190627198263539,0.0572054737707796,0.0080214333845747,0.00366708121656618,0.02899410555559437,0.0075849312283436995,0.024710448303530915,0.00899386913537426,0.022493001961845397,0.0002521750107931,-0.0177482474045511,0.018252788283064,0.0180781498845394,-0.0002553952254977,0.037972750993771,-0.0268333953030643,0.0102355038940267,-0.0112533156867273,0.0091510552173574,-0.0055710450494553,0.0,-0.0055401803756153,-0.0109891215755951,0.0054794657646255
2007-10-02,134.3,-0.0040869460565469,943.75,-0.0493576473966159,10.02,0.0090226175996375,1.79,0.0,0.0470675108579854,-0.0011652749425001,0.0015540018667348,0.0052730818981583,0.0135083500247921,0.0167257420212516,0.00179507562562514,0.029166146060013342,0.0058254016202098,0.02486774502342273,0.007953234731484335,0.02259766531532648,-0.0493576473966159,0.0002521750107931,-0.0177482474045511,0.018252788283064,-0.0058921651190075,0.0090226175996375,0.037972750993771,-0.0268333953030643,0.0102355038940267,-0.0050735776007013,0.0,-0.0055710450494553,0.0,-0.0055401803756153,0.0
2007-10-03,135.85,0.011475232343165,951.0,0.0076527619821558,9.84,-0.0181273845925566,1.78,-0.0056022555486698,-0.0040869460565469,0.0470675108579854,-0.0011652749425001,-0.0343939135975475,0.0360434288044553,-0.0185027304941804,0.010968904813767642,0.02101144382944255,0.00336858197408077,0.022666849203931392,0.009452132873351605,0.021727968314845802,0.0076527619821558,-0.0493576473966159,0.0002521750107931,-0.0177482474045511,0.0180781498845394,-0.0181273845925566,0.0090226175996375,0.037972750993771,-0.0268333953030643,-0.0112533156867273,-0.0056022555486698,0.0,-0.0055710450494553,0.0,-0.0109891215755951
2007-10-04,135.2,-0.004796172263493,954.25,0.0034116290799488,9.79,-0.0050942545217429,1.79,0.0056022555486698,0.011475232343165,-0.0040869460565469,0.0470675108579854,0.0015540018667348,0.0136107961283924,0.0097345901462428,0.00969886998772208,0.021896092132183975,0.0015278851348922299,0.022489387837978398,0.008725594752864815,0.021959729649231177,0.0034116290799488,0.0076527619821558,-0.0493576473966159,0.0002521750107931,0.018252788283064,-0.0050942545217429,-0.0181273845925566,0.0090226175996375,0.037972750993771,0.0102355038940267,0.0056022555486698,-0.0056022555486698,0.0,-0.0055710450494553,-0.0055401803756153
2007-10-05,137.0,0.0132257622192613,940.5,-0.0145140428842545,9.79,0.0,1.78,-0.0056022555486698,-0.004796172263493,0.011475232343165,-0.0040869460565469,-0.0011652749425001,-0.0247113885833876,0.0017597892794922,0.01257707742007436,0.021040106560294175,0.00532160021515712,0.020699895839402457,0.009298893399853271,0.02191793357725118,-0.0145140428842545,0.0034116290799488,0.0076527619821558,-0.0493576473966159,-0.0177482474045511,0.0,-0.0050942545217429,-0.0181273845925566,0.0090226175996375,-0.0268333953030643,-0.0056022555486698,0.0056022555486698,-0.0056022555486698,0.0,0.0
2007-10-08,138.75,0.0126928267984185,925.5,-0.0160775167275328,9.75,-0.004094171532663,1.77,-0.0056338177182559,0.0132257622192613,-0.004796172263493,0.011475232343165,0.0470675108579854,0.0190627198263539,0.0285981361058604,0.0057021406081609795,0.009284987272726097,0.00468461091236358,0.020324670967168144,0.008503627934481176,0.021464695009687736,-0.0160775167275328,-0.0145140428842545,0.0034116290799488,0.0076527619821558,0.0002521750107931,-0.004094171532663,0.0,-0.0050942545217429,-0.0181273845925566,0.037972750993771,-0.0056338177182559,-0.0056022555486698,0.0056022555486698,-0.0056022555486698,-0.0055710450494553
2007-10-09,133.75,-0.0367013668504281,950.25,0.026390975855806,9.91,0.0162770633321405,1.77,0.0,0.0126928267984185,0.0132257622192613,-0.004796172263493,-0.0040869460565469,0.0052730818981583,-0.0042808284551538,-0.0008207435506152605,0.02141456918161168,0.0004871660375049394,0.024161718279173273,0.00688260101471746,0.023599090268095396,0.026390975855806,-0.0160775167275328,-0.0145140428842545,0.0034116290799488,-0.0493576473966159,0.0162770633321405,-0.004094171532663,0.0,-0.0050942545217429,0.0090226175996375,0.0,-0.0056338177182559,-0.0056022555486698,0.0056022555486698,0.0
2007-10-10,133.4,-0.0026202522945917,968.25,0.0187652105255038,9.74,-0.0173032306874527,1.76,-0.0056657375356773,-0.0367013668504281,0.0126928267984185,0.0132257622192613,0.011475232343165,-0.0343939135975475,0.0047079051219052,-0.0036398404781666006,0.020289441614055735,0.0036645321678005203,0.020939350113929594,0.006516193143892615,0.023691341958823785,0.0187652105255038,0.026390975855806,-0.0160775167275328,-0.0145140428842545,0.0076527619821558,-0.0173032306874527,0.0162770633321405,-0.004094171532663,0.0,-0.0181273845925566,-0.0056657375356773,0.0,-0.0056338177182559,-0.0056022555486698,-0.0056022555486698
2007-10-11,138.25,0.0357115069209204,981.5,0.0135916953216543,9.81,0.0071611559228279,1.75,-0.0056980211146377,-0.0026202522945917,-0.0367013668504281,0.0126928267984185,-0.004796172263493,0.0015540018667348,-0.00771542618586,0.004461695358716079,0.02676594285834664,0.00708028267321908,0.023218738089612556,0.008687539799231635,0.024300580915979902,0.0135916953216543,0.0187652105255038,0.026390975855806,-0.0160775167275328,0.0034116290799488,0.0071611559228279,-0.0173032306874527,0.0162770633321405,-0.004094171532663,-0.0050942545217429,-0.0056980211146377,-0.0056657375356773,0.0,-0.0056338177182559,0.0056022555486698
2007-10-12,139.3,0.0075662403833156,976.75,-0.0048512797813362,9.8,-0.0010198879007452,1.75,-0.0056980211146377,0.0357115069209204,-0.0026202522945917,-0.0367013668504281,0.0132257622192613,-0.0011652749425001,0.0157954191137106,0.0033297909915269387,0.026420096909249118,0.00795343420580065,0.023037677315359308,0.008276080862711884,0.024243497032714764,-0.0048512797813362,0.0135916953216543,0.0187652105255038,0.026390975855806,-0.0145140428842545,-0.0010198879007452,0.0071611559228279,-0.0173032306874527,0.0162770633321405,0.0,-0.0056980211146377,-0.0056980211146377,-0.0056657375356773,0.0,-0.0056022555486698
2007-10-15,130.05,-0.0687108888910987,987.0,0.010439305498302,9.95,0.015190165493975,1.75,0.0,0.0075662403833156,0.0357115069209204,-0.0026202522945917,0.0126928267984185,0.0470675108579854,0.0572054737707796,-0.012950952146376501,0.04052457962642647,-0.003624405769107761,0.029408341302514282,0.0019802627296179693,0.027054873402180185,0.010439305498302,-0.0048512797813362,0.0135916953216543,0.0187652105255038,-0.0160775167275328,0.015190165493975,-0.0010198879007452,0.0071611559228279,-0.0173032306874527,-0.004094171532663,0.0,-0.0056980211146377,-0.0056980211146377,-0.0056657375356773,-0.0056338177182559
2007-10-16,128.15,-0.0147175390845806,977.5,-0.0096717475739609,10.15,0.0199011543172948,1.78,0.0169975763685711,-0.0687108888910987,0.0075662403833156,0.0357115069209204,-0.0367013668504281,-0.0040869460565469,0.0135083500247921,-0.008554186593207001,0.03844264269578261,-0.004687465071911131,0.02961830806914888,0.0005689682741493345,0.02715786410221415,-0.0096717475739609,0.010439305498302,-0.0048512797813362,0.0135916953216543,0.026390975855806,0.0199011543172948,0.015190165493975,-0.0010198879007452,0.0071611559228279,0.0162770633321405,0.0169975763685711,0.0,-0.0056980211146377,-0.0056980211146377,0.0
2007-10-17,129.55,0.010865454198039,974.25,-0.003330347640702,10.13,-0.0019723872272043,1.77,-0.0056338177182559,-0.0147175390845806,-0.0687108888910987,0.0075662403833156,-0.0026202522945917,0.011475232343165,0.0360434288044553,-0.00585704529468086,0.03942361324771646,-0.00474844288642373,0.029581940592678307,-0.0006899304561714807,0.025985143347986628,-0.003330347640702,-0.0096717475739609,0.010439305498302,-0.0048512797813362,0.0187652105255038,-0.0019723872272043,0.0199011543172948,0.015190165493975,-0.0010198879007452,-0.0173032306874527,-0.0056338177182559,0.0169975763685711,0.0,-0.0056980211146377,-0.0056657375356773
2007-10-18,125.4,-0.032558278809299,991.5,0.0175510037410315,10.09,-0.0039564838950743,1.77,0.0,0.010865454198039,-0.0147175390845806,-0.0687108888910987,0.0357115069209204,-0.004796172263493,0.0136107961283924,-0.01951100244072474,0.03267163806420288,-0.007524653541004331,0.030861936504079434,-0.002998384203056051,0.026689074734383443,0.0175510037410315,-0.003330347640702,-0.0096717475739609,0.010439305498302,0.0135916953216543,-0.0039564838950743,-0.0019723872272043,0.0199011543172948,0.015190165493975,0.0071611559228279,0.0,-0.0056338177182559,0.0169975763685711,0.0,-0.0056980211146377
2007-10-19,125.0,-0.0031948908965189,983.25,-0.0083555366479313,10.21,0.0118227978110567,1.77,0.0,-0.032558278809299,0.010865454198039,-0.0147175390845806,0.0075662403833156,0.0132257622192613,-0.0247113885833876,-0.02166322869669164,0.030739314252596947,-0.009166718852582351,0.03006166889078978,-0.0019225593187126157,0.026196889696255138,-0.0083555366479313,0.0175510037410315,-0.003330347640702,-0.0096717475739609,-0.0048512797813362,0.0118227978110567,-0.0039564838950743,-0.0019723872272043,0.0199011543172948,-0.0010198879007452,0.0,0.0,-0.0056338177182559,0.0169975763685711,-0.0056980211146377
2007-10-22,123.55,-0.0116678048676828,976.5,-0.0068886609951857,10.17,-0.0039254221161058,1.78,0.0056338177182559,-0.0031948908965189,-0.032558278809299,0.010865454198039,-0.0687108888910987,0.0126928267984185,0.0190627198263539,-0.010254611892008459,0.015931613569035195,-0.011602782019192482,0.029063927787943016,-0.003459085553414451,0.025799462640275276,-0.0068886609951857,-0.0083555366479313,0.0175510037410315,-0.003330347640702,0.010439305498302,-0.0039254221161058,0.0118227978110567,-0.0039564838950743,-0.0019723872272043,0.015190165493975,0.0056338177182559,0.0,0.0,-0.0056338177182559,0.0
2007-10-23,123.85,0.00242522350075,981.75,0.0053619431413851,10.17,0.0,1.76,-0.0112995552539333,-0.0116678048676828,-0.0031948908965189,-0.032558278809299,-0.0147175390845806,-0.0367013668504281,0.0052730818981583,-0.006826059374942338,0.016563143484119445,-0.007690122984074671,0.027920848556929265,-0.0036014784732848666,0.025756554615723563,0.0053619431413851,-0.0068886609951857,-0.0083555366479313,0.0175510037410315,-0.0096717475739609,0.0,-0.0039254221161058,0.0118227978110567,-0.0039564838950743,0.0199011543172948,-0.0112995552539333,0.0056338177182559,0.0,0.0,0.0169975763685711
2007-10-24,123.5,-0.0028299998673366,976.25,-0.0056179923042227,10.14,-0.0029542118974315,1.76,0.0,0.00242522350075,-0.0116678048676828,-0.0031948908965189,0.010865454198039,-0.0026202522945917,-0.0343939135975475,-0.00956515018801746,0.013809567652320746,-0.00771109774134916,0.027916695255205577,-0.002023282786774321,0.024716507475179384,-0.0056179923042227,0.0053619431413851,-0.0068886609951857,-0.0083555366479313,-0.003330347640702,-0.0029542118974315,0.0,-0.0039254221161058,0.0118227978110567,-0.0019723872272043,0.0,-0.0112995552539333,0.0056338177182559,0.0,-0.0056338177182559
2007-10-25,120.6,-0.0237618717749468,994.75,0.0187727481531423,10.22,0.0078585866125213,1.75,-0.0056980211146377,-0.0028299998673366,0.00242522350075,-0.0116678048676828,-0.032558278809299,0.0357115069209204,0.0015540018667348,-0.00780586878114702,0.01024944168790773,-0.013658435610935882,0.023646642561353685,-0.003289076468858401,0.025167788212246883,0.0187727481531423,-0.0056179923042227,0.0053619431413851,-0.0068886609951857,0.0175510037410315,0.0078585866125213,-0.0029542118974315,0.0,-0.0039254221161058,-0.0039564838950743,-0.0056980211146377,0.0,-0.0112995552539333,0.0056338177182559,0.0
2007-10-26,121.45,0.0070233711550962,995.5,0.0007536741972131,10.15,-0.0068728792877621,1.74,-0.005730674708985,-0.0237618717749468,-0.0028299998673366,0.00242522350075,-0.0031948908965189,0.0075662403833156,-0.0011652749425001,-0.005762216370824,0.012226680700606455,-0.013712722533757821,0.023593064256651673,-0.0028796441639785857,0.02527055396187596,0.0007536741972131,0.0187727481531423,-0.0056179923042227,0.0053619431413851,-0.0083555366479313,-0.0068728792877621,0.0078585866125213,-0.0029542118974315,0.0,0.0118227978110567,-0.005730674708985,-0.0056980211146377,0.0,-0.0112995552539333,0.0
2007-10-29,122.35,0.0073831344404995,1011.0,0.0154500955162202,10.07,-0.0079129987573254,1.73,-0.00576370471675,0.0070233711550962,-0.0237618717749468,-0.0028299998673366,-0.0116678048676828,-0.0687108888910987,0.0470675108579854,-0.0019520285091875402,0.012877339579393457,-0.006103320200597999,0.014340699538555182,-0.004863862984852882,0.02255435644297175,0.0154500955162202,0.0007536741972131,0.0187727481531423,-0.0056179923042227,-0.0068886609951857,-0.0079129987573254,-0.0068728792877621,0.0078585866125213,-0.0029542118974315,-0.0039254221161058,-0.00576370471675,-0.005730674708985,-0.0056980211146377,0.0,0.0056338177182559
2007-10-30,121.9,-0.0036847534014547,992.0,-0.0189721117355992,10.07,0.0,1.72,-0.0057971176843258,0.0073831344404995,0.0070233711550962,-0.0237618717749468,0.00242522350075,-0.0147175390845806,-0.0040869460565469,-0.00317402388962848,0.012645939421576574,-0.005000041632285408,0.014025268591937229,-0.004843753352098272,0.022555264886758977,-0.0189721117355992,0.0154500955162202,0.0007536741972131,0.0187727481531423,0.0053619431413851,0.0,-0.0079129987573254,-0.0068728792877621,0.0078585866125213,0.0,-0.0057971176843258,-0.00576370471675,-0.005730674708985,-0.0056980211146377,-0.0112995552539333
